task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
17,task_017,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.3149890899658203,0.28810203075408936,-0.026887059211730957,0.026887059211730957
17,task_017,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.31937307119369507,0.3726702332496643,0.05329716205596924,0.05329716205596924
17,task_017,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.41880738735198975,0.3429432511329651,-0.07586413621902466,0.07586413621902466
17,task_017,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,284,0.21541523933410645,0.21541523933410645,0.0,0.0
17,task_017,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,284,0.3149890899658203,0.3149890899658203,0.0,0.0
17,task_017,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,268,0.31937307119369507,0.31937307119369507,0.0,0.0
17,task_017,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,268,0.41880738735198975,0.41880738735198975,0.0,0.0
17,task_017,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.21541523933410645,0.1735019087791443,-0.04191333055496216,0.04191333055496216
17,task_017,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.3149890899658203,0.32517778873443604,0.010188698768615723,0.010188698768615723
17,task_017,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.31937307119369507,0.3269463777542114,0.007573306560516357,-0.007573306560516357
17,task_017,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.41880738735198975,0.39180558919906616,-0.027001798152923584,-0.027001798152923584
17,task_017,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.21541523933410645,0.23557883501052856,0.02016359567642212,0.02016359567642212
17,task_017,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.3149890899658203,0.23884904384613037,-0.07614004611968994,0.07614004611968994
17,task_017,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.31937307119369507,0.3567715883255005,0.03739851713180542,0.03739851713180542
17,task_017,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.41880738735198975,0.3485475778579712,-0.07025980949401855,0.07025980949401855
18,task_018,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,-0.023980140686035156,0.057023048400878906,0.08100318908691406,0.08100318908691406
18,task_018,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.2962719798088074,0.18386507034301758,-0.1124069094657898,0.1124069094657898
18,task_018,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.13511431217193604,0.2671799063682556,0.13206559419631958,0.13206559419631958
18,task_018,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.3613905906677246,0.22906029224395752,-0.1323302984237671,0.1323302984237671
18,task_018,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,-0.023980140686035156,-0.044509172439575195,-0.02052903175354004,-0.02052903175354004
18,task_018,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.2962719798088074,0.29827213287353516,0.002000153064727783,-0.002000153064727783
18,task_018,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.13511431217193604,0.15094256401062012,0.015828251838684082,0.015828251838684082
18,task_018,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.3613905906677246,0.3341318964958191,-0.027258694171905518,0.027258694171905518
18,task_018,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,-0.023980140686035156,0.05049741268157959,0.07447755336761475,0.07447755336761475
18,task_018,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.2962719798088074,0.179665207862854,-0.11660677194595337,0.11660677194595337
18,task_018,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.13511431217193604,0.25324326753616333,0.1181289553642273,0.1181289553642273
18,task_018,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.3613905906677246,0.22080254554748535,-0.14058804512023926,0.14058804512023926
18,task_018,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,265,-0.023980140686035156,-0.023980140686035156,0.0,0.0
18,task_018,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,265,0.2962719798088074,0.2962719798088074,0.0,0.0
18,task_018,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,249,0.13511431217193604,0.13239312171936035,-0.0027211904525756836,-0.0027211904525756836
18,task_018,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,249,0.3613905906677246,0.36054426431655884,-0.0008463263511657715,-0.0008463263511657715
18,task_018,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,-0.023980140686035156,-0.007991909980773926,0.01598823070526123,-0.01598823070526123
18,task_018,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.2962719798088074,0.382191002368927,0.08591902256011963,0.08591902256011963
18,task_018,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.13511431217193604,0.05342602729797363,-0.0816882848739624,0.0816882848739624
18,task_018,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.3613905906677246,0.23250603675842285,-0.12888455390930176,-0.12888455390930176
18,task_018,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,-0.023980140686035156,0.09355175495147705,0.11753189563751221,0.11753189563751221
18,task_018,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.2962719798088074,0.2127593755722046,-0.08351260423660278,0.08351260423660278
18,task_018,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.13511431217193604,0.14814913272857666,0.013034820556640625,0.013034820556640625
18,task_018,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.3613905906677246,0.12177169322967529,-0.23961889743804932,0.23961889743804932
19,task_019,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,0.10705041885375977,0.14458560943603516,0.03753519058227539,0.03753519058227539
19,task_019,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.2918936610221863,0.2316875457763672,-0.06020611524581909,0.06020611524581909
19,task_019,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,0.1337219476699829,0.20956790447235107,0.07584595680236816,0.07584595680236816
19,task_019,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.27205318212509155,0.18778693675994873,-0.08426624536514282,0.08426624536514282
19,task_019,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,0.10705041885375977,0.09064167737960815,-0.01640874147415161,-0.01640874147415161
19,task_019,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.2918936610221863,0.30642080307006836,0.01452714204788208,-0.01452714204788208
19,task_019,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,0.1337219476699829,0.13026130199432373,-0.0034606456756591797,-0.0034606456756591797
19,task_019,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.27205318212509155,0.2744221091270447,0.002368927001953125,-0.002368927001953125
19,task_019,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,0.10705041885375977,0.14297103881835938,0.03592061996459961,0.03592061996459961
19,task_019,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.2918936610221863,0.23768210411071777,-0.054211556911468506,0.054211556911468506
19,task_019,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,0.1337219476699829,0.21273469924926758,0.07901275157928467,0.07901275157928467
19,task_019,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.27205318212509155,0.18611031770706177,-0.08594286441802979,0.08594286441802979
19,task_019,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,285,0.10705041885375977,0.10705041885375977,0.0,0.0
19,task_019,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,285,0.2918936610221863,0.2918936610221863,0.0,0.0
19,task_019,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,269,0.1337219476699829,0.1337219476699829,0.0,0.0
19,task_019,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,269,0.27205318212509155,0.27205318212509155,0.0,0.0
19,task_019,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.10705041885375977,0.06279408931732178,-0.04425632953643799,0.04425632953643799
19,task_019,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.2918936610221863,0.28311485052108765,-0.008778810501098633,-0.008778810501098633
19,task_019,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,0.1337219476699829,0.16534584760665894,0.031623899936676025,-0.031623899936676025
19,task_019,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.27205318212509155,0.2705346345901489,-0.001518547534942627,-0.001518547534942627
19,task_019,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.10705041885375977,0.1297851800918579,0.022734761238098145,0.022734761238098145
19,task_019,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.2918936610221863,0.15739548206329346,-0.13449817895889282,0.13449817895889282
19,task_019,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.1337219476699829,0.1991310715675354,0.06540912389755249,0.06540912389755249
19,task_019,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.27205318212509155,0.22495877742767334,-0.04709440469741821,0.04709440469741821
20,task_020,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,0.04882633686065674,0.11603343486785889,0.06720709800720215,0.06720709800720215
20,task_020,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.22732114791870117,0.16992855072021484,-0.05739259719848633,0.05739259719848633
20,task_020,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.16554689407348633,0.22262883186340332,0.05708193778991699,0.05708193778991699
20,task_020,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.27398252487182617,0.22592592239379883,-0.048056602478027344,0.048056602478027344
20,task_020,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,0.04882633686065674,0.03270113468170166,-0.016125202178955078,-0.016125202178955078
20,task_020,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.22732114791870117,0.23144376277923584,0.004122614860534668,-0.004122614860534668
20,task_020,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.16554689407348633,0.16612863540649414,0.0005817413330078125,0.0005817413330078125
20,task_020,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.27398252487182617,0.2705683708190918,-0.003414154052734375,0.003414154052734375
20,task_020,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,0.04882633686065674,0.11859297752380371,0.06976664066314697,0.06976664066314697
20,task_020,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.22732114791870117,0.1658027172088623,-0.06151843070983887,0.06151843070983887
20,task_020,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.16554689407348633,0.22226285934448242,0.056715965270996094,0.056715965270996094
20,task_020,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.27398252487182617,0.21036601066589355,-0.06361651420593262,0.06361651420593262
20,task_020,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,287,0.04882633686065674,0.04882633686065674,0.0,0.0
20,task_020,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,287,0.22732114791870117,0.22732114791870117,0.0,0.0
20,task_020,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,271,0.16554689407348633,0.16554689407348633,0.0,0.0
20,task_020,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,271,0.27398252487182617,0.27398252487182617,0.0,0.0
20,task_020,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.04882633686065674,0.04219496250152588,-0.006631374359130859,0.006631374359130859
20,task_020,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.22732114791870117,0.23333799839019775,0.006016850471496582,0.006016850471496582
20,task_020,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.16554689407348633,0.1260925531387329,-0.03945434093475342,0.03945434093475342
20,task_020,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.27398252487182617,0.23511600494384766,-0.038866519927978516,-0.038866519927978516
20,task_020,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.04882633686065674,0.1375272274017334,0.08870089054107666,0.08870089054107666
20,task_020,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.22732114791870117,0.1568204164505005,-0.07050073146820068,0.07050073146820068
20,task_020,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.16554689407348633,0.19447863101959229,0.028931736946105957,0.028931736946105957
20,task_020,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.27398252487182617,0.15946877002716064,-0.11451375484466553,0.11451375484466553
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,0.284043550491333,0.3191062808036804,0.03506273031234741,0.03506273031234741
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.5686278939247131,0.475582480430603,-0.09304541349411011,0.09304541349411011
